companyCode,companyName,total_facilities,cumulative,cum_pct
SVNIS,Seven Islands Shipping Limited,1200.0,3092364.1,81.69580598150485
PRFCPL,Profectus Capital Private Limited,1200.0,3093564.1,81.72750825329676
KRABPI,Kribhco Agri Business Limited,1200.0,3094764.1,81.7592105250887
AHSFPL,Tyger Home Finance Private Limited,1200.0,3095964.1,81.79091279688063
SDCMPU,Surat-Tapi District Co-operative Milk Producers Union Limited,1200.0,3097164.1,81.82261506867256
FORML,Daimler India Commercial Vehicles Private Limited,1200.0,3098364.1,81.85431734046449
CHHL,Chalet Hotels Limited,1200.0,3099564.1,81.88601961225642
DBCF,Digamber Capfin Limited,1200.0,3100764.1,81.91772188404835
FFFL,3F Industries Limited,1192.0,3101956.1,81.94921280736166
APPHLI,Apollo Pharmacies Limited,1191.0,3103147.1,81.98067731211516
RL,Rubamin Private Limited,1177.5900000000001,3104324.69,82.01178754398136
LOIL,Laxmi Organic Industries Limited,1170.0,3105494.69,82.0426972589785
MJSELTD,Manjushree Technopack Limited,1166.0,3106660.69,82.07350129973632
VDHBPL,Vidya Herbs Private Limited,1160.0,3107820.69,82.10414682913519
SVTXHP,Shiv Texchem Limited,1150.0,3108970.69,82.13452817293579
AMWL,Agrawal Metal Works Private Limited,1149.9999999999998,3110120.69,82.16490951673639
KRIMSL,Krishna Institute of Medical Sciences Limited,1148.6,3111269.29,82.19525387455323
SISIL,SIS Limited,1139.0,3112408.29,82.22534461419573
NRACO,Ramalingam Construction Company Private Limited,1138.9999999999998,3113547.29,82.25543535383825
CGHEPL,CGE Hybrid Energy Private Limited,1137.71,3114685.0,82.28549201353857
HEWEPL,Hero Wind Energy Private Limited,1132.0,3115817.0,82.31539782326229
GAIFPL,GA Infra Private Limited,1130.0,3116947.0,82.34525079586636
SAAGCL,SAEL Agri Commodities Limited,1130.0,3118077.0,82.37510376847042
KLTR,Kalpataru Limited,1126.3,3119203.3,82.40485899240313
ANGEIL,Angelique International Limited,1125.0,3120328.3,82.43457987220808
KIANPP,KRC Infrastructure And Projects Private Limited,1110.0,3121438.3,82.4639044736156
KJBSMPL,Kanpur Jhansi Banda Smart Metering Private Limited,1101.71,3122540.01,82.49301006516218
OCLISLTD,OCL Iron & Steels Limited,1101.5,3123641.51,82.52211010881118
ADTSWL,Adani Transmission Step-Two Limited,1100.0,3124741.51,82.55117052462046
ADCHIL,Aquapharm Chemical Limited,1100.0,3125841.51,82.58023094042971
SSAMPAL,SAEL Solar MHP2 Private Limited,1100.0,3126941.51,82.60929135623898
SMIDBPL,Sam India Builtwell Private Limited.,1100.0,3128041.51,82.63835177204825
INDOA,Indo Autotech Limited,1087.9999999999998,3129129.51,82.6670951651396
MAHMAH,Mahindra and Mahindra Limited,1087.5,3130217.01,82.69582534895105
RANMADR,Rane (Madras) Limited,1085.0000000000002,3131302.01,82.72448948636291
HML,Hazel Mercantile Limited,1082.0,3132384.01,82.7530743680953
SRTEIX,Qatalyst Entec Private Limited,1082.0,3133466.01,82.78165924982768
PLEA,Parle Agro Private Limited,1080.56,3134546.57,82.81020608883392
GDS17752,Ramsarup Industries Limited,1075.0,3135621.57,82.83860604064753
AGLL,Allcargo Logistics Limited,1075.0,3136696.57,82.86700599246115
CSLCPPL,Crystal Crop Protection Limited,1071.0,3137767.57,82.89530027003543
GDS13888,Opg Power Generation Private Limited,1066.8600000000001,3138834.4299999997,82.92348517477205
SC,Shiva Cement Limited,1066.0,3139900.4299999997,82.95164735954721
PHLIIL,Signify Innovations India Limited,1056.0,3140956.4299999997,82.97954535872411
KGLD,Kanishk Gold Private Limited,1050.0,3142006.4299999997,83.00728484654205
MHRL,Mayfair Hotels and Resorts Limited,1050.0,3143056.4299999997,83.03502433435999
GDS20171,Simbhaoli Sugars Limited,1041.0,3144097.4299999997,83.06252605513949
SPFIPI,Star Pipe Foundry India Private Limited,1040.0,3145137.4299999997,83.09000135735916
BRFI,Berar Finance Limited,1033.0,3146170.4299999997,83.11729172966005
ORMIPI,Rashmi Metallurgical Industry Private Limited,1030.0,3147200.4299999997,83.14450284628145
CSCCPL,Cs Construction Company Private Limited,1025.0,3148225.4299999997,83.17158187010372
HRENERG,Hero Rooftop Energy Private Limited,1015.0,3149240.4299999997,83.19839670832772
PGVPL,Piaggio Vehicles Private Limited,1011.46,3150251.8899999997,83.22511802484995
SDLAT,Victura Technologies Private Limited,1010.0,3151261.8899999997,83.25180077027483
SAISIPP,Sai Sravanthi Infra Projects Private Limited,1006.0,3152267.8899999997,83.2783778414604
DHITPV,Darshita Infrastructure Private Limited,1005.0,3153272.8899999997,83.30492849408614
MANREFI,Mangalore Refinery and Petrochemicals Limited,1000.0,3154272.8899999997,83.33134705391274
TBEGL,Tbea Energy India Private Limited,1000.0,3155272.8899999997,83.35776561373936
SSPSPAL,SAEL Solar P6 Private Limited,1000.0,3156272.8899999997,83.38418417356596
GDS21082,Authum Investment & Infrastructure Limited,1000.0,3157272.8899999997,83.41060273339257
FICCL,SMFG India Credit Company Limited,1000.0,3158272.8899999997,83.43702129321917
ADAIHL,Adani Airport Holdings Limited,1000.0,3159272.8899999997,83.46343985304578
DACIPL,Mercedes-Benz India Private Limited,1000.0,3160272.8899999997,83.48985841287238
MYHIPL,My Home Infrastructures Private Limited,1000.0,3161272.8899999997,83.516276972699
GDS20315,SMC Global Securities Limited,1000.0,3162272.8899999997,83.5426955325256
IDCSCO,Inderdeep Infra India Limited,1000.0,3163272.8899999997,83.56911409235221
GDS12572,SG Finserve Limited,1000.0,3164272.8899999997,83.59553265217882
RCINEEP,R & C Infraengineers Private Limited ,1000.0,3165272.8899999997,83.62195121200543
ERIPLM,Enerica Regrid Infra Private Limited,1000.0,3166272.8899999997,83.64836977183204
JHAPL,Jhajjar Power Limited,1000.0,3167272.8899999997,83.67478833165865
PCPRSL,Pace Digitek Limited,999.9999999999999,3168272.8899999997,83.70120689148526
HIFISP,Hiranandani Financial Services Private Limited,999.9999999999999,3169272.8899999997,83.72762545131187
ASML,Asmitha Microfin Limited,999.9999999999998,3170272.8899999997,83.75404401113848
GDS8704,Jai Balaji Industries Limited,995.0,3171267.8899999997,83.78033047816594
AICITL,AIC Iron Industries Private Limited,993.0,3172260.8899999997,83.80656410807377
NIITTL,Coforge Limited,989.0,3173249.8899999997,83.83269206374229
MATYPL,Mahansaria Tyres Private Limited,985.0,3174234.8899999997,83.85871434517149
DRJSMPL,Durg Rajnandgaon Jagdalpur Smart Metering Private Limited,983.0699999999999,3175217.9599999995,83.88468563878023
ESPL,Nuvama Wealth Management Limited,980.0,3176197.9599999995,83.9105758274103
CRGCEL,Crompton Greaves Consumer Electricals Limited,975.0,3177172.9599999995,83.93633392324125
JARRPL,Jain Resource Recycling Limited,964.0,3178136.9599999995,83.96180141491409
GDS3041,Budge Budge Refineries Limited,960.0,3179096.9599999995,83.98716323234764
HKRDL,Hkr Roadways Limited,960.0,3180056.9599999995,84.01252504978119
GDS2961,Bravo Sponge Iron Private Limited,958.0,3181014.9599999995,84.03783403009507
SHPEAS,Prima Bay Private Limited,950.0,3181964.9599999995,84.06293166193035
NIRBGSEC,Nirmal Bang Securities Private Limited,945.0,3182909.9599999995,84.0878972009665
MSNSSL,MSKVY Ninth Solar Spv Limited,939.95,3183849.9099999997,84.11272932627553
ENDTPL,Endurance Technologies Limited,918.03,3184767.9399999995,84.13698235675314
GDS20863,SRM Institute of Science and Technology,916.4,3185684.3399999994,84.16119232497824
AEGSPLD,AMPIN Energy Green Seventeen Private Limited,916.0,3186600.3399999994,84.18539172577941
JUAIPL,Jupiter Aluminium Industries Private Limited,916.0,3187516.3399999994,84.20959112658059
CHEAGR,NACL Industries Limited,915.0,3188431.3399999994,84.23376410882193
GDS1734,Atlanta Electricals Limited,910.0,3189341.3399999994,84.25780499826413
GDS805,Alpha Design Technologies Private Limited,906.8700000000001,3190248.2099999995,84.2817631976141
GLXSLTD,Galaxy Surfactants Limited,906.33,3191154.5399999996,84.30570713094176
KMCH,Kovai Medical Center and Hospital Limited,900.0,3192054.5399999996,84.3294838347857
DNEGPL,Dinesh Engineers Limited,900.0,3192954.5399999996,84.35326053862966
DARCL,CJ Darcl Logistics Limited,900.0,3193854.5399999996,84.37703724247359
GDS2353,BTL EPC Limited,900.0,3194754.5399999996,84.40081394631754
AEGEPL78,AMPIN Energy Green Eight Private Limited,898.0,3195652.5399999996,84.42453781304184
SBEOPL,Adani Solar Energy Jodhpur Three Limited,892.49,3196545.03,84.4481161135015
GEKEPL,GR Ena Kim Expressway Private Limited,891.0,3197436.03,84.471655050307
MAASMPL,Maharashtra Akola Amravati Smart Metering Private Limited,881.56,3198317.59,84.49494459590775
GCPOSPL,Genus Chhattisgarh PKG 1 SPV Private Limited,881.22,3199198.81,84.51822515919815
CAVKPL,CavinKare Private Limited,880.0,3200078.81,84.54147349184558
BPLATLD,BSCPL Aurang Tollway Private Limited,855.03,3200933.84,84.56406215305411
GOSTL,Goodluck India Limited,854.75,3201788.59,84.58664341706591
ECOPE,Eco Protection Engineers Private Limited,850.0,3202638.59,84.60909919291852
MNUHEF,Manappuram Home Finance Limited,850.0,3203488.59,84.63155496877114
BHVEPL,Bharat Vanijya Eastern Pvt Ltd,850.0,3204338.59,84.65401074462375
PESMPL,Purvanchal EAV-3 Smart Metering Private Limited,849.87,3205188.46,84.6764630860636
HPFLTD,Eternis Fine Chemicals Limited,845.0,3206033.46,84.69878676911708
ROHDPL,Roha Dyechem Private Limited,844.9999999999999,3206878.46,84.72111045217056
ADCIL,L&T Valves Limited,840.0,3207718.46,84.74330204242492
INOX,Inox India Limited,835.0,3208553.46,84.76536153988013
HCCS,Hariom Pipe Industries Limited,829.75,3209383.21,84.78728233989627
MCIBPL,Marwadi Chandarana Intermediaries Brokers Private Limited,825.0,3210208.21,84.80907765175321
KHIITL,Khavda II-A Transmission Limited,825.0,3211033.21,84.83087296361016
MOWDPL,Morjar Windfarm Development Private Limited,813.0,3211846.21,84.85235125274919
ACMETL,Acme Cleantech Solutions Private Limited,808.83,3212655.04,84.87371937649375
MLLTD,Mylan Laboratories Limited,805.0,3213460.04,84.89498631715418
GDS2192,Bansal Wire Industries Limited,805.0,3214265.04,84.91625325781459
SSIGESPL,Shiv Shakti Inter Globe Exports Private Limited,802.5,3215067.54,84.93745415207545
MLABL,Micro Labs Limited,800.0,3215867.54,84.95858899993674
APHONL,Apollo Hospitals North Limited,800.0,3216667.54,84.97972384779801
EPCAPI,Epsilon Carbon Ashoka Private Limited,800.0,3217467.54,85.0008586956593
KPDL,Kolte-Patil Developers Limited,800.0,3218267.54,85.0219935435206
ABUEPL,Acreage Builders Private Limited,800.0,3219067.54,85.04312839138188
PHICARB,PCBL Chemical Limited,800.0,3219867.54,85.06426323924316
WEAPPL,Welspun Aunta-Simaria Project Private Limited,800.0,3220667.54,85.08539808710445
ASEJSP,Adani Solar Energy Jodhpur Six Private Limited,798.43,3221465.97,85.10649145782682
BWWMPL,Bhusawal Waste Water Management Private Limited,795.0,3222260.97,85.12749421288896
RJPS,Raj Petro Specialities Private Limited,783.0,3223043.97,85.14817994523321
GMEPL,Gadre Marine Export Private Limited,775.8799999999999,3223819.85,85.16867757743147
BBELTD,Iron Triangle Limited,775.0,3224594.85,85.1891519612971
RICAUTO,Rico Auto Industries Limited,775.0,3225369.85,85.20962634516272
DDIPL,D.D. International Private Limited,775.0,3226144.85,85.23010072902834
AOSAAP,A-One Steels India Limited,774.0,3226918.85,85.25054869433413
MEILTD,Merino Industries Limited,773.48,3227692.33,85.27098292198882
KTIPL,Kaynes Technology India Limited,770.0,3228462.33,85.2913252130553
PRKH,Park Medi World Limited ,770.0,3229232.33,85.31166750412179
PPFPL,Prince Pipes and Fittings Limited,768.0,3230000.33,85.33195695806862
CMGRTL,CMR Green Technologies Limited,760.74,3230761.0700000003,85.35205461327112
SBICSL,SBICAP Securities Limited,750.0,3231511.0700000003,85.37186853314108
SSGIL,Aditya Birla Global Trading (India) Private Limited,750.0,3232261.0700000003,85.39168245301103
GDS8794,Jakson Engineers Limited,750.0,3233011.0700000003,85.41149637288099
HRSCL,Harsh Constructions Private Limited,750.0,3233761.0700000003,85.43131029275094
SPMCIL,Security Printing and Minting Corporation of India Limited,750.0,3234511.0700000003,85.4511242126209
GDS16577,Phoenix ARC Private Limited,750.0,3235261.0700000003,85.47093813249086
GGL,Green Gas Limited,750.0,3236011.0700000003,85.4907520523608
CARUNIV,Carborundum Universal Limited,750.0,3236761.0700000003,85.51056597223076
HPGAPL,HPOIL Gas Private Limited,747.5,3237508.5700000003,85.53031384570116
SHBULT44,Shankara Buildpro Ltd,745.0,3238253.5700000003,85.54999567277198
CEABPL,Ceigall Ayodhya Bypass Private Limited,741.0,3238994.5700000003,85.5695718256035
RATYLI,Ralson Tyres Limited,740.9999999999999,3239735.5700000003,85.58914797843501
ILPL,Kosmo One Business Park Private Limited,740.0,3240475.5700000003,85.6086977127067
VDCMPUL,Valsad District Cooperative Milk Producers Union Limited,735.0,3241210.5700000003,85.62811535417926
GCKCPWL,GCKC Projects and Works Private Limited,732.5,3241943.0700000003,85.64746694925225
CAMPCO,The Central Arecanut & Cocoa Marketing and Processing Co-Operative Limited,730.0,3242673.0700000003,85.66675249792569
EPBADPL,ESNP Property Builders and Developers Private Limited,730.0,3243403.0700000003,85.6860380465991
HDEGL,Talegaon Industrial Parks Private Limited,727.0,3244130.0700000003,85.70524433959305
GDS20034,Shyam Ferro Alloys Limited,725.0,3244855.0700000003,85.72439779546734
SSSHLI,SSL Shipping Limited,723.0,3245578.0700000003,85.74349841422197
FENNERL,J. K. Fenner India Limited,722.35,3246300.4200000004,85.76258186091272
SSABFL,Seshaasai Technologies Limited,721.1999999999999,3247021.6200000006,85.78163492625967
NRPSPL,Nsure Reliable Power Solutions Private Limited,718.5699999999999,3247740.1900000004,85.80061851079428
GBHPLI,Gawar Bijnor Highways Private Limited,713.8,3248453.99,85.8194760787985
TCGUIHL,TCG Urban Infrastructure Holdings Private Limited,713.0,3249166.99,85.83831251195488
SNSEPL,SunSource Energy Private Limited,707.03,3249874.02,85.85699122630908
SDVAS,Sudiva Spinners Private Limited,705.0000000000001,3250579.02,85.87561631098683
SHTCS,Sushee Infra and Mining Limited,703.0,3251282.02,85.89418855854495
JINPOLY,Jindal Poly Films Limited,702.89,3251984.91,85.91275790006148
UCHTDP,Uppal-Chadha Hi-Tech Developers Private Limited,700.0,3252684.91,85.93125089194011
DSL,Dharampal Satyapal Limited,700.0,3253384.91,85.94974388381871
JHNMPL,Jhajharia Nirman Limited,700.0,3254084.91,85.96823687569734
EIPHPL,Embassy Industrial Park Hosur Private Limited,700.0,3254784.91,85.98672986757597
EBLEBL,Enzene Biosciences Limited,700.0,3255484.91,86.0052228594546
BIBIIL,Biocon Biologics Limited,700.0,3256184.91,86.02371585133322
PSSC,Polisetty Somasundaram,700.0,3256884.91,86.04220884321185
ATSENL,Adani Transmission Step-Seven Limited,700.0,3257584.91,86.06070183509048
HASFPL,Haldiram Snacks Food Private Limited,700.0,3258284.91,86.07919482696911
SMFPPVL,Shyam Metalics Flat Product Private Limited-(Amalgamated),700.0,3258984.91,86.09768781884773
CHOSEC,Ugro Capital Limited,699.9999999999999,3259684.91,86.11618081072635
PLRPPLTD,PLR Projects Private Limited,690.0000000000001,3260374.91,86.13440961700671
MISDHNIGLTD,Mishra Dhatu Nigam Limited,690.0,3261064.91,86.15263842328707
AVFIPL,Avendus Finance Private Limited,685.0,3261749.91,86.1707351367683
BDACPL,Badve Autocomps Private Limited,681.03,3262430.94,86.18872696856701
CNABPL93,Ceigall Northern Ayodhya Bypass Private Limited,681.0,3263111.94,86.20671800780893
RHUV,Raheja Universal Pvt Limited,680.0,3263791.94,86.22468262849102
GVKBPL,Aragen Life Sciences Limited,675.9799999999999,3264467.92,86.24254104656262
NJCAPL,NJ Capital Private Limited,675.0,3265142.92,86.26037357444557
SPSSRML,SPS Steels Rolling Mills Limited,668.0,3265810.92,86.27802117240975
GDS23384,Vikas Telecom Private Limited,667.0,3266477.92,86.2956423518141
HGRAVO,HG Raipur Visakhapatnam OD-5 Private Limited,667.0,3267144.92,86.31326353121844
SCMGPL,SCM Garments Private Limited,661.29,3267806.21,86.33073386064618
PGTCPP,Pg Technoplast Private Limited,661.27,3268467.48,86.34820366170273
SRDMAL,Sarda Metals and Alloys Limited,659.8099999999998,3269127.29,86.36563489166191
JINDRIL,Jindal Drilling and Industries Limited,655.0,3269782.29,86.38293904834835
PNAESL,Pokarna Engineered Stone Limited,651.52,3270433.81,86.40015126844658
BAXLIM,BAXY Limited,651.25,3271085.06,86.41735635553366
SJYCI,Sanjay Chemicals India Private Limited,650.0,3271735.06,86.43452841942096
PMIFRL,Prathima Infrastructure Limited,650.0,3272385.06,86.45170048330824
WTIL,TVS Holdings Limited,650.0,3273035.06,86.46887254719555
NIIPL,Netafim Irrigation India Private Limited,650.0,3273685.06,86.48604461108283
UNPTIL,Unipro Techno Infrastructure Private Limited,650.0,3274335.06,86.50321667497013
MASPFL,Toppan Speciality Films Private Limited,645.6700000000001,3274980.73,86.52027434649338
RASOPI,Rayzon Solar Limited,645.0,3275625.73,86.53731431758153
RAJSUGA,Rajshree Sugars and Chemicals Limited,644.0,3276269.73,86.55432787010987
FRTHPL,Fortis Hospotel Limited,640.9,3276910.63,86.57125952510275
KJSCTL,KJS Cement(I) Limited,640.0,3277550.63,86.58816740339178
ARFSPL,Aryadhan Financial Solutions Private Limited,640.0,3278190.63,86.6050752816808
GDS6902,HAL Offshore Limited,640.0,3278830.63,86.62198315996983
QCIL,Quality Care India Limited,639.5,3279470.13,86.63887782897895
VODOPL,Volumnus Developers Private Limited   ,635.0,3280105.13,86.65565361446885
SUPL,Saraogi Udyog Private Limited,630.0,3280735.13,86.67229730715961
GDS13165,Natural Sugar and Allied Industries Limited,627.0,3281362.13,86.6888617441709
REREPL,Regaal Resources Limited,625.5699999999999,3281987.6999999997,86.70538840264162
LOHSTAR,Lohia Corp Limited,625.15,3282612.8499999996,86.72190396531721
HDPCO,H Dipak and Co.,625.0,3283237.8499999996,86.73841556520885
SVDPLTD,Sattva Developers Private Limited,624.0,3283861.8499999996,86.75490074654066
SOLEXE,Solex Energy Limited,620.5899999999999,3284482.4399999995,86.77129584058343
LGELINL,L G Electronics India Limited,618.2700000000001,3285100.7099999995,86.78762964356744
BTWFPL,Beta Wind Farm Private Limited,617.79,3285718.4999999995,86.80395076564272
NABAPL,Navabharat Limited,617.5,3286335.9999999995,86.82026422633565
REDIMI,REDTAPE LIMITED,615.0,3286950.9999999995,86.83651164062903
KDPIEPL,DAK Package I Expressway Private Limited,607.5,3287558.4999999995,86.85256091572369
GDS17904,Raymond UCO Denim Private Limited,606.4700000000001,3288164.9699999997,86.86858297970173
VDEWPL,Vindhyachal Expressway Private Limited,603.55,3288768.5199999996,86.88452790148507
SWKNBL,Sew Krishnagar Baharampore Highways Limited,600.3199999999999,3289368.8399999994,86.90038749132017
SHSCCO,Scc Infrastructure Private Limited,600.0000000000001,3289968.8399999994,86.91623862721615
ORPPAL,Oriana Power Limited,600.0,3290568.8399999994,86.9320897631121
TEALTE,Titan Engineering and Automation Limited,600.0,3291168.8399999994,86.94794089900807
